date,srad,rain,rhum,tmax,tmin,wvel
1998-03-31,18.68,2.01,84.7,17.68,7.42,1.3
1998-04-01,17.86,0.6,85.45,17.04,8.42,1.09
1998-04-02,14.9,5.12,85.15,17.4,8.07,1.64
1998-04-03,16.74,4.75,87.25,17.17,8.1,1.36
1998-04-04,21.64,3.28,87.83,16.31,8.17,1.18
1998-04-05,22.25,0.29,83.51,18.54,8.15,1.33
1998-04-06,24.3,0,87.25,17.25,9.97,1.1
1998-04-07,23.33,1.07,89.12,16.84,9.88,1.12
1998-04-08,22.9,0.57,85.42,18.61,8.33,1.31
1998-04-09,18.4,2.97,89.16,17.35,9.52,1.34
1998-04-10,18.22,2.1,86.37,18.28,9.11,1.11
1998-04-11,17.64,1.56,89.48,16.7,8.73,0.98
1998-04-12,19.62,0.39,89.58,16.65,9.62,1.73
1998-04-13,16.81,0.33,86.33,17.34,9.08,1.51
1998-04-14,18.18,0.3,84.88,18.26,8.94,1.49
1998-04-15,18.04,0.05,87.06,17.22,9.6,1.55
1998-04-16,23.58,0.04,84.81,18.37,9.45,1.4
1998-04-17,24.01,0.3,86.83,17.48,9.69,1.54
1998-04-18,19.51,2.01,88.96,16.31,7.42,1.14
1998-04-19,19.66,0.17,82.94,18.52,7.85,1.24
1998-04-20,20.45,0,88.55,16.53,9.47,1.21
1998-04-21,18,0,91.61,15.52,8.72,1.16
1998-04-22,19.66,0,84.78,17.87,8.69,1.29
1998-04-23,22.39,0,86.05,17.75,8.93,1.31
1998-04-24,20.92,0.13,83.65,18.96,9.18,1.45
1998-04-25,12.46,0.33,81.81,18.64,8.59,1.38
1998-04-26,17.96,0.24,86.27,16.7,9.52,1.27
1998-04-27,23.47,0,77.32,19.38,8.57,1.29
1998-04-28,23.08,0.32,81.19,18.84,8.77,1.22
1998-04-29,20.56,3.63,87.34,16.72,9.78,1.58
1998-04-30,16.88,1.03,85.48,17.16,7.22,1.05
1998-05-01,21.28,0,79.67,19,7.65,1.19
1998-05-02,23,0.06,84.99,18.68,9.4,1.26
1998-05-03,21.31,0.05,85.83,18.08,9.73,1.22
1998-05-04,21.89,0.07,84.49,17.47,9.13,1.14
1998-05-05,22.93,0.04,83.75,17.07,8.24,1.27
1998-05-06,21.49,0.09,83.44,17.63,8.57,1.37
1998-05-07,22.1,0.01,82.79,17.02,7.69,1.43
1998-05-08,23.33,0,79.43,17.33,7.72,1.24
1998-05-09,23.54,0,79.44,17.39,8.06,1.25
1998-05-10,23.54,0,76.16,17.18,7.36,1.46
1998-05-11,21.49,0,76.63,18.21,7.61,1.28
1998-05-12,13.79,0.05,81.41,16.44,8.4,1.66
1998-05-13,17.42,0.02,82.92,16.05,8.93,1.04
1998-05-14,16.67,3.24,81.93,17.38,9.19,0.92
1998-05-15,16.7,0.88,87.04,15.5,8.76,1.29
1998-05-16,18.86,0.51,82.15,15.7,6.57,1.32
1998-05-17,19.98,0,74.36,16.57,5.59,1.23
1998-05-18,22,0,69.69,16.66,5.32,1.25
1998-05-19,22.86,0,65.46,17.98,4.23,1.28
1998-05-20,22.68,0,66.88,18.13,4.22,1.37
1998-05-21,21.78,0,66.32,18.96,4.69,1.33
1998-05-22,21.13,0,65.17,19.6,3.92,1.44
1998-05-23,19.01,0,71.19,19.6,5.5,1.28
1998-05-24,18.79,0,72.83,19.01,7.25,1.43
1998-05-25,17.78,0,73.4,19.02,7.05,1.27
1998-05-26,18.94,0,74.48,19.39,7.85,1.25
1998-05-27,19.76,0.22,77.66,18.98,8.44,1.12
1998-05-28,20.12,0.45,82.3,17.76,8.57,1.15
1998-05-29,19.22,0.24,79.03,18.13,9.15,1.28
1998-05-30,18.9,1.25,82.91,17.59,7.35,1.51
1998-05-31,15.84,3.08,77.52,17.08,6.38,1.08
1998-06-01,18,0.19,75.15,18.05,7.01,1.39
1998-06-02,18.47,0.01,79.3,16.07,7.17,1.36
1998-06-03,15.59,0,73.08,16.88,6.67,1.28
1998-06-04,18.61,0,71.12,17.26,6.59,1.23
1998-06-05,17.42,0,72.07,17.59,5.75,1.42
1998-06-06,20.59,0,70.91,18.31,6.53,1.46
1998-06-07,20.27,0,71.5,17.91,7.51,1.39
1998-06-08,18.76,0,69.94,18.53,6,1.54
1998-06-09,18.22,0,73.92,17.87,7.34,1.44
1998-06-10,18.72,0,77.63,17.63,8.68,1.09
1998-06-11,18.54,0.1,79.49,17.45,8.31,1.51
1998-06-12,14.83,0.16,77.56,17.22,7.92,1.38
1998-06-13,14.47,0,73.67,16.81,6.91,1.38
1998-06-14,15.48,0.02,72.02,16.83,6.17,1.54
1998-06-15,18.58,0.01,67.13,17.63,6.54,1.41
1998-06-16,20.38,0,69.79,19.1,5.68,1.51
1998-06-17,18.32,0,71.61,18.11,7.34,1.39
1998-06-18,20.84,0,68.95,19.32,6.99,1.4
1998-06-19,18.43,0,74.61,17.39,8.28,1.49
1998-06-20,19.08,0,70.54,18.05,6.84,1.49
1998-06-21,13.39,0.01,76.91,16.54,6.13,1.44
1998-06-22,11.99,0.01,79.32,16.71,6.44,1.12
1998-06-23,16.31,0.76,74.28,17.55,6.8,1.41
1998-06-24,12.74,0.28,79.08,16.34,7.41,1.99
1998-06-25,11.27,1.45,82.29,16.71,5.51,1.76
1998-06-26,15.12,0.19,71.74,16.62,4.36,1.5
1998-06-27,16.45,0,68.21,16.37,5.67,1.55
1998-06-28,16.74,0,66.02,17.36,4.71,1.58
1998-06-29,14.58,0,67.42,17.6,5.54,1.63
1998-06-30,21.06,0,66.16,18.15,6.62,1.45
1998-07-01,21.64,0,64.98,18.44,6.65,1.41
1998-07-02,21.78,0,62.67,18.71,6.66,1.31
1998-07-03,21.38,0,59.15,18.95,5.02,1.32
1998-07-04,21.24,0,62,19.09,4.92,1.43
1998-07-05,20.41,0,70.26,18.32,7.3,1.4
1998-07-06,16.6,0,75.98,16.69,7.91,1.45
1998-07-07,20.38,0,69.68,18.3,7.95,1.15
1998-07-08,19.87,0,65.67,19.49,7.05,1.52
1998-07-09,15.52,0.01,71.53,17.45,7.61,1.69
1998-07-10,18.43,0.01,73.47,17.33,6.52,1.5
1998-07-11,15.37,0,70.79,17.24,6.36,1.64
1998-07-12,18.79,0.01,66.32,17.31,4.59,1.68
1998-07-13,19.08,0,65.6,17.15,5.66,1.4
1998-07-14,20.27,0,62.4,18.24,6,1.43
1998-07-15,21.06,0,65.55,18.13,6.63,1.43
1998-07-16,20.23,0,72.52,17.04,7.92,1.46
1998-07-17,20.59,0,69.41,19.21,7.91,1.34
1998-07-18,19.73,0,71.3,19.25,8.52,1.3
1998-07-19,17.96,0,78.94,15.9,6.73,1.49
1998-07-20,16.85,0,78.63,17.13,8.49,1.6
1998-07-21,16.85,0.05,82.42,15.13,8.02,1.74
1998-07-22,19.62,0.07,69.11,18.14,6.77,1.48
1998-07-23,19.44,0,76.14,16.79,7.55,1.55
1998-07-24,18.76,0,69.46,19.11,8.23,1.46
1998-07-25,18.5,0,75.87,17.06,9.06,1.6
1998-07-26,18.54,0.01,79.02,16.71,7.92,0.86
1998-07-27,18.72,0,65.43,19.2,7.03,1.44
1998-07-28,21.02,0,65.04,19.32,7.35,1.53
1998-07-29,19.22,0,66.3,17.08,6.86,1.65
1998-07-30,20.27,0,58.54,18.73,5.18,1.44
1998-07-31,18.58,0,55.3,19.7,5.85,1.28
1998-08-01,20.48,0,59.6,19.28,5.14,1.45
1998-08-02,19.98,0,75.8,15.39,7.14,1.33
1998-08-03,22.82,0,67.34,19.11,7.64,1.57
1998-08-04,20.66,0,61.29,21.02,6.67,1.43
1998-08-05,21.56,0,62.79,20.21,7.92,1.36
1998-08-06,17.71,0.13,71.68,18.55,8.79,1.39
1998-08-07,20.23,0.04,73.53,16.97,7.61,1.51
1998-08-08,17.14,0.04,76.42,15.85,8.34,1.68
1998-08-09,21.13,0,71.75,17.55,8.26,1.77
1998-08-10,17.17,0.35,67.84,18.99,7.72,1.66
1998-08-11,17.32,1.47,72.9,18.32,8.05,1.69
1998-08-12,19.91,0.17,69.7,18.35,8.12,1.76
1998-08-13,20.84,0,60.31,20.57,6.72,1.66
1998-08-14,18.47,0.07,65.16,19.29,8.06,1.61
1998-08-15,16.78,0.01,67.55,18.45,8.5,1.81
1998-08-16,18.04,0,64.22,19.54,8.85,1.78
1998-08-17,18.79,0.09,64.56,20.56,8.63,1.68
1998-08-18,19.69,0.03,73.8,18.53,9.04,1.4
1998-08-19,16.99,0.03,69.39,17.95,8.35,1.58
1998-08-20,13.46,0.01,65.7,19.55,8.1,2.01
1998-08-21,16.52,0.01,76.78,15.5,7.37,2.09
1998-08-22,16.92,0,66.95,17.41,7.08,1.84
1998-08-23,21.06,0.03,63.06,20.42,7.44,1.61
1998-08-24,20.52,0.09,67.25,19.89,8.81,1.7
1998-08-25,19.26,0.74,73.03,19.48,9.01,1.93
1998-08-26,14.36,0.41,78.98,16.79,8.76,1.28
1998-08-27,15.23,0.53,75.63,15.42,7.05,1.15
1998-08-28,17.75,0.11,67.44,18.12,6.98,1.53
1998-08-29,16.78,8.12,79.07,15.77,7.33,1.82
1998-08-30,18.43,0.07,66.26,18.16,6,1.76
1998-08-31,22.1,0,61.36,19.08,6.49,1.7
1998-09-01,22.07,0,56.49,19.82,6.52,1.82
1998-09-02,24.44,0,58.51,19.96,5.37,1.59
1998-09-03,22.79,0,65.98,18.96,7.96,1.69
1998-09-04,18.29,0,73.51,17.46,8.74,1.99
1998-09-05,16.6,0.12,70.17,18.17,8.4,2.21
1998-09-06,13.61,0.22,60.38,20.08,6.09,2.01
1998-09-07,26.39,0.03,64.28,19.08,8.34,1.72
1998-09-08,24.8,0.12,68.16,17.24,8.43,1.48
1998-09-09,22.79,0.77,71.09,19.2,7.93,1.56
1998-09-10,19.91,0.03,68.08,18.57,7,1.57
1998-09-11,23.58,0.01,58.85,21.79,6.25,2
1998-09-12,20.66,0,67.77,20.34,9.2,1.72
1998-09-13,21.78,0,68.29,19.5,8.72,1.98
1998-09-14,24.52,0.01,69.5,17.2,9.13,2.45
1998-09-15,21.24,0.01,62.08,19.63,7.39,2.06
1998-09-16,27.61,0,60.98,20.01,7.74,1.94
1998-09-17,23.69,0.03,61.42,20.94,8.47,1.87
1998-09-18,23.33,0.96,73.7,16.84,9.09,1.8
1998-09-19,22.57,0.68,72.64,16.92,6.68,1.2
1998-09-20,21.31,0.12,62.82,20.87,5.94,1.84
1998-09-21,19.22,0.02,66.39,19.28,6.57,1.8
1998-09-22,23.33,0,58.29,20.29,6,2.06
1998-09-23,21.28,0,56.51,20.9,5.84,2.13
1998-09-24,21.53,0,58.56,20.37,7.39,2.17
1998-09-25,20.84,0.2,58.46,21,7.74,2.08
1998-09-26,22.79,0.71,56.64,22.08,8.99,1.98
1998-09-27,21.85,0.28,70.57,18.22,10.3,1.89
1998-09-28,21.17,0.1,66.73,19.69,9.49,2.04
1998-09-29,11.99,9.31,75.14,18.1,9.49,2.32
1998-09-30,14.8,2.21,76.41,17.18,6.82,1.92
1998-10-01,21.71,0,61.71,20.83,6.31,2.12
1998-10-02,25.96,0.11,72.01,18.82,8.58,1.74
1998-10-03,19.8,2.61,71.82,17.77,8.76,1.56
1998-10-04,23.11,0.09,68.33,20.11,8.14,1.82
1998-10-05,20.16,1.07,67.32,21.15,8.9,1.8
1998-10-06,19.84,8.69,81.92,16.58,6.87,1.36
1998-10-07,21.96,1.36,69.23,16.7,6.82,1.55
1998-10-08,14.94,7.18,71.84,19.1,7.72,2.03
1998-10-09,16.81,0.3,65.62,20.06,7.62,2.03
1998-10-10,20.88,0.99,74.24,19.36,8.96,1.65
1998-10-11,22,1.83,68.39,20.5,7.85,1.54
1998-10-12,22.72,0.67,80.4,16.71,9.38,0.75
1998-10-13,17.39,6.03,70.41,19.24,7.99,2.08
1998-10-14,15.55,15.85,81.22,16.55,9.04,1.57
1998-10-15,24.55,0.07,76.99,19.15,8.58,1.91
1998-10-16,25.24,0.02,78.68,18.1,9.71,1.59
1998-10-17,20.16,13.48,83.72,16.71,9.1,0.78
1998-10-18,18,4.06,82.2,15.99,7.93,1.7
1998-10-19,16.78,3.86,75.92,16.76,7.07,1.77
1998-10-20,17.32,2.72,74.46,19.19,6.72,1.75
1998-10-21,21.46,1.1,76.95,17.61,6.45,1.65
1998-10-22,18.97,4.26,80.86,17.2,8.38,1.78
1998-10-23,16.99,1.89,78.12,18.49,8.34,1.95
1998-10-24,19.58,6.74,81.09,17.39,8.6,2.19
1998-10-25,20.16,1.62,77.22,18.96,8.19,1.6
1998-10-26,23.33,0.06,76.52,19.51,9.13,1.46
1998-10-27,19.73,0.78,81.67,17.55,9.49,2.25
1998-10-28,14.87,3.15,81.41,17.01,7.42,2.28
1998-10-29,21.56,2.85,79.08,17.31,7.65,2.25
1998-10-30,19.33,7.15,79.32,18.05,8.16,2.05
1998-10-31,18.14,2.56,81.43,16.52,8.25,1.29
1998-11-01,25.49,0.94,78.79,17.73,8.5,1.46
1998-11-02,29.02,3.3,69.69,19.43,7.34,1.54
1998-11-03,28.19,1.35,78.24,17.74,8.49,1.24
1998-11-04,29.3,0.25,75.71,18.34,8.94,1.66
1998-11-05,24.37,0.08,71.94,17.25,5.55,1.74
1998-11-06,23.47,0.03,76,18.5,7.92,1.77
1998-11-07,26.1,0.53,71.34,19.67,6.73,2.01
1998-11-08,22.86,0.45,81.5,16.72,9.3,1.62
1998-11-09,24.41,4.99,82.19,17.8,9.01,1.53
1998-11-10,23.4,1.05,75.66,20.15,6.44,1.57
1998-11-11,28.69,0.16,77.15,17.76,9.83,1.33
1998-11-12,26.24,1.11,82.13,17.84,8.4,1.16
1998-11-13,17.82,0.39,77.6,17.99,7.11,1.65
1998-11-14,19.22,0.06,73.85,16.94,7.87,1.33
1998-11-15,18.72,0.43,71.78,15.64,8.74,1.08
1998-11-16,16.27,3.67,67.32,16.97,7.92,1.48
1998-11-17,22.57,3.77,80.42,16.83,9.5,1.21
1998-11-18,22.46,1.88,88.23,16.71,7.32,0.68
1998-11-19,20.09,2.27,82.39,16.71,6.99,1.1
1998-11-20,21.38,0.33,79.8,17.91,8.23,1.67
1998-11-21,24.7,0.69,77.85,17.37,7.36,1.59
1998-11-22,25.6,0.2,82.89,16.71,8.52,1.54
1998-11-23,28.19,0.95,72.58,18.95,8.01,1.59
1998-11-24,29.23,0.19,77.64,18.04,9.77,1.27
1998-11-25,19.69,1.55,84.3,15.74,9.14,1.49
1998-11-26,18.54,1.23,82.63,16.85,8.41,1.52
1998-11-27,18.43,2.35,78.3,16.49,7.38,1.31
1998-11-28,23.33,8.6,81.48,17.41,8.75,1.22
1998-11-29,19.76,3.45,81.38,16.87,7.47,1.33
1998-11-30,18.14,0.19,77.4,15.55,7.22,1.18
1998-12-01,29.56,0.02,69.08,20.18,7.7,1.29
1998-12-02,29.99,1.32,72.35,18.25,9.09,1.05
1998-12-03,18.79,1.35,81.68,16.44,7.19,1.38
1998-12-04,18.97,0,75.85,18.86,8.57,1.89
1998-12-05,21.56,1.09,78.92,17.43,7.41,1.76
1998-12-06,18.29,1.71,84.93,16.71,7.05,1.38
1998-12-07,22.82,2.78,82.2,15.73,7.32,0.88
1998-12-08,19.87,1.41,83.42,17.06,7.71,1.3
1998-12-09,23.87,3.97,83.52,16.37,7.35,1.58
1998-12-10,17.03,17.62,82.58,17.21,7.93,1.73
1998-12-11,20.34,14.24,86.1,16.87,8.49,1.25
1998-12-12,21.82,4.7,83.9,17.39,8.4,1.27
1998-12-13,26.03,0.33,85.77,16.18,8.04,1.32
1998-12-14,23.4,0.38,85.14,15.59,8.55,1.72
1998-12-15,24.88,0.14,74.82,18.27,8.35,1.97
1998-12-16,23.8,0.65,73.87,18.86,8.16,1.48
1998-12-17,16.63,1.28,81.47,17.48,7.64,1.67
1998-12-18,22.57,3.58,79.18,17.42,7.71,1.84
1998-12-19,11.84,10.78,86.34,16,9.23,1.68
1998-12-20,11.92,4.52,85.22,15.96,6.56,1.14
1998-12-21,9.29,1.22,77.5,17.63,6.04,1.89
1998-12-22,16.09,6.08,82.56,16.62,7.64,2.54
1998-12-23,17.82,2.44,78.02,15.3,6.19,2.12
1998-12-24,17.32,0.5,74.03,16.25,6.57,1.87
1998-12-25,19.08,0.27,75.1,16.95,5.89,1.65
1998-12-26,18.65,2.58,77.43,17.19,6.79,1.91
1998-12-27,21.35,3.1,81.74,15.94,7.44,1.56
1998-12-28,22.32,0.06,74.91,19.04,7.28,1.44
1998-12-29,19.51,0.89,79.81,18.52,8.11,1.69
1998-12-30,16.81,1.92,79.96,17.9,8.11,1.81
1998-12-31,12.6,10.89,86.48,15.21,8,1.19
1999-01-01,18.22,3.65,81.79,17.71,7.84,1.66
1999-01-02,21.2,0.71,84.08,16.6,8.64,1.19
1999-01-03,17.96,0.5,79.85,16.38,8.44,1.38
1999-01-04,18.07,0.23,79.35,17.6,9.27,1.31
1999-01-05,16.16,0.06,79.1,17.56,9.33,1.29
1999-01-06,11.34,15.06,83.07,16.75,9.46,1.54
1999-01-07,16.42,15.54,88.01,15.61,7.83,1.37
1999-01-08,23.4,5.56,81.51,17.94,6.62,1.44
1999-01-09,18.68,6.02,89.85,16.71,8.88,1.11
1999-01-10,16.67,2.98,83.39,15.33,5.44,1.38
1999-01-11,19.51,2.37,80.84,16.27,5.52,1.46
1999-01-12,19.04,10.18,86.86,15.69,6.04,1.26
1999-01-13,19.51,3.03,80.81,17.49,5.76,1.58
1999-01-14,20.88,1.09,81.4,17.62,6.61,1.81
1999-01-15,16.09,2.44,84.27,15.96,6.11,1.4
1999-01-16,20.56,3.83,84.06,15.9,5.75,1.33
1999-01-17,22.21,2.3,87.13,15.06,6.88,1.21
1999-01-18,30.2,0.49,81.47,17.45,6.86,1.75
1999-01-19,17.1,0.09,81.39,16.12,6.88,1.68
1999-01-20,17.21,5.43,83.52,15.92,7.89,1.58
1999-01-21,20.99,1.79,85.93,15.13,7.33,1.42
1999-01-22,18.04,2.27,82.01,16.27,6.32,1.97
1999-01-23,22.68,0.52,78.39,17.45,6.15,1.99
1999-01-24,17.46,2.96,79.85,17.37,7.66,1.7
1999-01-25,20.16,10.61,84.1,16.35,7.64,2.09
1999-01-26,21.24,1.46,79.35,15.58,6.36,1.65
1999-01-27,18.83,4.25,78.07,16.21,6.59,1.74
1999-01-28,19.58,10.78,83.1,16.45,7.36,1.81
1999-01-29,16.88,10.72,89.49,15.57,7.85,1.73
1999-01-30,19.94,6.51,89.96,16.71,8.16,1.08
1999-01-31,12.2,4.9,86.05,16.7,7.36,1.6
1999-02-01,22.61,3.74,87.73,15.62,8.21,1.21
1999-02-02,10.4,9.99,90.91,16.71,7.7,1.08
1999-02-03,24.62,3.24,87.58,15.67,7.86,1.47
1999-02-04,17.53,2.27,84.77,16.32,7.11,1.8
1999-02-05,13.46,9.22,88.59,16.71,6.29,1.29
1999-02-06,17.39,1.49,81.44,15.82,5.87,1.55
1999-02-07,20.34,3.59,84.27,17.05,7.73,1.85
1999-02-08,13.43,8.34,89.78,16.71,6.47,1.11
1999-02-09,18.54,2.2,84.62,15.49,7.03,1.63
1999-02-10,18.86,0.52,80.85,15.47,6.88,1.55
1999-02-11,20.48,1.57,82.63,16.39,7.49,1.86
1999-02-12,17.57,2.04,84.84,16.8,7.96,1.67
1999-02-13,20.52,2.47,83.71,17.1,7.74,1.7
1999-02-14,18.58,3.26,87.54,16.71,8.04,1.37
1999-02-15,18.32,2.1,86.63,15.15,8.06,1.57
1999-02-16,21.31,5.45,86.53,16.71,6.68,1.44
1999-02-17,18.47,1.36,85.97,15.16,7.05,1.82
1999-02-18,18.36,0.3,82.61,16.71,6.92,1.64
1999-02-19,20.27,0.2,78.62,16.55,6.16,1.77
1999-02-20,20.2,1.62,77.28,16.7,6.06,1.6
1999-02-21,20.92,10.79,79.13,15.82,5.93,1.49
1999-02-22,17.03,6.88,85.06,15.13,7.24,1.32
1999-02-23,19.69,0.45,82.97,15.5,7.97,1.51
1999-02-24,22.86,6.03,85.56,16.82,8,1.63
1999-02-25,16.38,6.86,90.31,16.71,7.82,0.96
1999-02-26,16.67,4.7,92.31,16.71,6.49,1
1999-02-27,16.42,8.31,87.77,16.24,7.44,1.48
1999-02-28,17.5,3.36,88.8,15.8,6.91,1.23
1999-03-01,18.32,3.25,86.28,16.71,6.49,1.12
1999-03-02,9.68,4.52,88.43,15.87,7.12,1.44
1999-03-03,17.28,1.28,85.49,15.62,7.46,1.53
1999-03-04,16.31,0.66,83.7,16.81,7.51,1.27
1999-03-05,13.25,1.7,87.07,16.71,6.32,1.18
1999-03-06,16.38,0.66,84.69,16.12,8.1,1.37
1999-03-07,13.28,3.61,83.24,16.84,7.18,1.32
1999-03-08,17.21,4.65,88.66,16.12,6.38,1.33
1999-03-09,14.29,0.92,83.95,15.71,5.78,1.6
1999-03-10,17.5,1.43,87.29,15.56,7.47,1.67
1999-03-11,16.16,0.98,86.01,16.71,7.22,1.7
1999-03-12,19.37,0.57,83.7,15.53,6.27,1.89
1999-03-13,19.22,5.24,84.57,15.67,6.95,1.37
1999-03-14,18.5,3.49,88.87,15.48,8.18,1.27
1999-03-15,19.73,7.5,91.47,16.71,6.77,1.21
1999-03-16,15.05,15.49,89.21,15.35,7.48,1.31
1999-03-17,17.28,4.56,88.22,16.38,7.86,1.57
1999-03-18,18.68,5.72,90.08,16.71,8.16,1.04
1999-03-19,14.15,8.34,92.08,16.71,8.05,1
1999-03-20,16.31,2.66,90.51,15.41,7.18,1.31
1999-03-21,17.75,0.18,86.1,15.88,6.22,1.63
1999-03-22,19.76,0.37,86.15,16.26,7.45,1.48
1999-03-23,16.99,0.19,87.2,15.79,8.17,1.51
1999-03-24,21.74,0.31,82.67,16.59,7.72,1.61
1999-03-25,16.88,0.8,84.18,15.97,7.9,1.6
1999-03-26,21.85,0.79,86.59,16.71,7.79,1.33
1999-03-27,19.33,0.21,78.72,17.02,6.92,1.58
1999-03-28,23.15,0.73,80.55,17.65,7.88,1.46
1999-03-29,15.7,2.73,84.76,17.45,8.54,1.41
1999-03-30,19.69,0.91,91.07,16.71,8.65,1.29
1999-03-31,18.65,1.47,87.97,15.11,7.62,1.47
1999-04-01,15.84,1.79,88.74,15.29,7.48,1.68
1999-04-02,17.96,0.27,86.83,15.96,8.06,1.68
1999-04-03,18.18,0.67,83.62,16.21,6.38,1.54
1999-04-04,16.88,0.09,80.75,15.72,6.85,1.34
1999-04-05,22.64,0.16,80.37,16.2,6.22,1.59
1999-04-06,19.98,0.11,79.62,16.21,5.56,1.59
1999-04-07,16.16,0.15,82.36,15.81,7.19,1.47
1999-04-08,15.84,0.55,85.75,15.57,7.33,1.57
1999-04-09,19.44,0.05,81.22,16.22,6.12,1.58
1999-04-10,18.22,1.35,77.72,16.33,5.74,1.53
1999-04-11,21.67,0.44,80.66,16.51,5.56,1.38
1999-04-12,20.12,6.54,80.61,15.93,6.04,1.29
1999-04-13,19.04,1.49,87.27,15.9,7.45,1.35
1999-04-14,19.8,0.15,85.13,16.11,7.44,1.37
1999-04-15,19.8,0.04,80.87,17.18,7.66,1.22
1999-04-16,18.76,1.12,85.15,15.9,8.41,1.48
1999-04-17,14.54,16.08,91.55,16.71,6.61,1.55
1999-04-18,15.37,0.37,81.2,15.75,5.67,1.31
1999-04-19,17.1,0.92,80.19,15.4,6.79,1.18
1999-04-20,16.96,0.03,82.82,16.71,6.94,1.1
1999-04-21,23.83,0,79.84,16.67,6.27,1.48
1999-04-22,23.51,0,80.02,15.92,7.23,1.43
1999-04-23,22.79,0,66.87,16.71,4.54,1.32
1999-04-24,20.74,0.13,70.87,15.26,4.78,1.17
1999-04-25,14.9,0.59,78.65,16.2,6.9,1.09
1999-04-26,21.46,0.04,80.49,16.73,7.16,1.2
1999-04-27,20.27,0,80.73,16.42,6.59,1.23
1999-04-28,18.94,3.35,83.57,16.21,7.24,1.22
1999-04-29,15.88,4.43,85.93,15.75,6.34,1.26
1999-04-30,14.76,2.74,85.94,16.71,6.98,1.32
1999-05-01,14.4,0.31,82.33,15.34,5.88,1.33
1999-05-02,16.09,0.1,83.7,16.71,7,1.16
1999-05-03,17.68,0.19,81.58,15.93,6.48,1.11
1999-05-04,18,0.09,81.05,16.68,5.75,1.03
1999-05-05,19.15,4.36,87.35,15.08,8.16,0.82
1999-05-06,22.5,1.15,83.99,16.62,6.96,1.16
1999-05-07,19.55,0.01,89.22,16.71,8.69,1.11
1999-05-08,12.85,0,87.91,16.71,6.65,1.02
1999-05-09,18.32,0.01,77.15,16.49,5.87,1.16
1999-05-10,16.96,0,84.04,15.53,7.29,1.33
1999-05-11,17.82,0,82.33,16.71,6.06,1.11
1999-05-12,16.31,1.04,84.61,16.71,7.39,1.64
1999-05-13,17.89,0.3,83.73,16.25,6.62,1.46
1999-05-14,16.45,0.05,81.1,15.63,6.55,1.2
1999-05-15,16.7,0,78.46,16,6.32,1.25
1999-05-16,20.38,0,78.52,16.53,6.39,1.15
1999-05-17,19.58,0.43,83.23,15.77,6.74,1.12
1999-05-18,18.07,0.38,81.52,16.71,5.77,1.13
1999-05-19,15.88,0.17,85.44,16.71,5.6,1.72
1999-05-20,16.24,0.29,80.15,15.09,5.32,1.32
1999-05-21,18.32,0.04,78.9,15.26,5.56,1.24
1999-05-22,19.91,0,77.08,17.48,6.48,1.22
1999-05-23,21.92,0,73.74,18.32,6.28,1.34
1999-05-24,20.66,0.1,77.02,17.21,6.52,1.4
1999-05-25,15.77,0.38,76.37,16.74,5.97,1.38
1999-05-26,22.1,0.07,73.62,17.92,6.66,1.26
1999-05-27,21.13,0.04,78.11,16.29,7.24,1.15
1999-05-28,19.48,0.14,80.66,15.36,8.07,0.99
1999-05-29,18.07,0,80.38,16.29,7.52,1.36
1999-05-30,14.87,0.15,83.89,16.71,6.91,1.45
1999-05-31,18.29,0.01,78.97,15.46,6.77,1.14
1999-06-01,18.65,0,76.6,16.71,6.3,1.05
1999-06-02,18.54,0,73.71,16.92,6.57,1.4
1999-06-03,19.15,1.45,75.82,17.17,5.46,1.41
1999-06-04,17.71,0.89,87.21,16.71,7,1.11
1999-06-05,21.1,0,76.96,16.5,5.61,1.21
1999-06-06,17.86,0,82.14,16.71,6.45,1.35
1999-06-07,20.48,0,76.72,16.64,6.19,1.38
1999-06-08,19.69,0,72.71,17.05,5.53,1.39
1999-06-09,18.86,0.1,73.12,17.04,5.42,1.5
1999-06-10,13.75,0.19,77.24,15.64,6.1,1.54
1999-06-11,13.57,0.4,80.87,16.71,5.65,1.3
1999-06-12,21.1,0.01,79.29,16.71,5.49,1.15
1999-06-13,21.1,0,76.12,15.97,4.77,1.17
1999-06-14,20.92,0,80.99,15.23,7.19,1.03
1999-06-15,21.56,0,73.41,18.31,5.01,1.33
1999-06-16,20.66,0.1,78.66,16.34,7.31,1.4
1999-06-17,19.15,0.11,79.5,15.21,6.9,1.19
1999-06-18,21.28,0.14,75.71,16.56,5.53,1.23
1999-06-19,21.38,0.19,70.26,17.95,5.75,1.04
1999-06-20,20.63,0.19,82.14,16.71,5.96,0.95
1999-06-21,21.17,0,77.92,16.98,6.93,1.15
1999-06-22,20.09,0,81.09,17.18,7.9,1.13
1999-06-23,18.4,0,80.89,16.71,7.87,0.69
1999-06-24,20.34,0,74.3,17.73,6.71,1.25
1999-06-25,13.28,0.11,81.21,15.68,7.55,1.63
1999-06-26,16.13,0.09,76.89,15.93,5.78,1.68
1999-06-27,12.06,0.04,80.49,15.42,6.26,1.51
1999-06-28,20.34,0,69.17,18.03,5.51,1.17
1999-06-29,20.38,0,72.69,16.93,5.43,1.49
1999-06-30,20.59,0.02,76.35,15.94,5.39,1.31
1999-07-01,18.18,0.09,77.35,15.55,6.54,1.54
1999-07-02,17.75,0.06,73.76,16.63,6.17,1.4
